,Date,Cryptocurrency,adj_close,close,high,low,open,volume
8719,2021-03-11,BTC-USD,57805.12109375,56772343595.0,56772343595.0,56772343595.0,56772343595.0,56772343595.0
8720,2021-03-12,BTC-USD,57332.08984375,55689944702.0,55689944702.0,55689944702.0,55689944702.0,55689944702.0
8721,2021-03-13,BTC-USD,61243.0859375,60669829814.0,60669829814.0,60669829814.0,60669829814.0,60669829814.0
8722,2021-03-14,BTC-USD,59302.31640625,43901225564.0,43901225564.0,43901225564.0,43901225564.0,43901225564.0
8723,2021-03-15,BTC-USD,55907.19921875,66419369890.0,66419369890.0,66419369890.0,66419369890.0,66419369890.0
8724,2021-03-16,BTC-USD,56804.90234375,59749798599.0,59749798599.0,59749798599.0,59749798599.0,59749798599.0
8725,2021-03-17,BTC-USD,58870.89453125,60258313191.0,60258313191.0,60258313191.0,60258313191.0,60258313191.0
8726,2021-03-18,BTC-USD,57858.921875,55746041000.0,55746041000.0,55746041000.0,55746041000.0,55746041000.0
8727,2021-03-19,BTC-USD,58346.65234375,49063873786.0,49063873786.0,49063873786.0,49063873786.0,49063873786.0
8728,2021-03-20,BTC-USD,58313.64453125,50361731222.0,50361731222.0,50361731222.0,50361731222.0,50361731222.0
8729,2021-03-21,BTC-USD,57523.421875,51943414539.0,51943414539.0,51943414539.0,51943414539.0,51943414539.0
8730,2021-03-22,BTC-USD,54529.14453125,56521454974.0,56521454974.0,56521454974.0,56521454974.0,56521454974.0
8731,2021-03-23,BTC-USD,54738.9453125,56435023914.0,56435023914.0,56435023914.0,56435023914.0,56435023914.0
8732,2021-03-24,BTC-USD,52774.265625,70567223787.0,70567223787.0,70567223787.0,70567223787.0,70567223787.0
8733,2021-03-25,BTC-USD,51704.16015625,67999812841.0,67999812841.0,67999812841.0,67999812841.0,67999812841.0
8734,2021-03-26,BTC-USD,55137.3125,56652197978.0,56652197978.0,56652197978.0,56652197978.0,56652197978.0
8735,2021-03-27,BTC-USD,55973.51171875,47266542233.0,47266542233.0,47266542233.0,47266542233.0,47266542233.0
8736,2021-03-28,BTC-USD,55950.74609375,47686580918.0,47686580918.0,47686580918.0,47686580918.0,47686580918.0
8737,2021-03-29,BTC-USD,57750.19921875,57625587027.0,57625587027.0,57625587027.0,57625587027.0,57625587027.0
8738,2021-03-30,BTC-USD,58917.69140625,54414116432.0,54414116432.0,54414116432.0,54414116432.0,54414116432.0
8739,2021-03-31,BTC-USD,58918.83203125,65520826225.0,65520826225.0,65520826225.0,65520826225.0,65520826225.0
8740,2021-04-01,BTC-USD,59095.80859375,61669163792.0,61669163792.0,61669163792.0,61669163792.0,61669163792.0
8741,2021-04-02,BTC-USD,59384.3125,58727860620.0,58727860620.0,58727860620.0,58727860620.0,58727860620.0
8742,2021-04-03,BTC-USD,57603.890625,59641344484.0,59641344484.0,59641344484.0,59641344484.0,59641344484.0
8743,2021-04-04,BTC-USD,58758.5546875,50749662970.0,50749662970.0,50749662970.0,50749662970.0,50749662970.0
8744,2021-04-05,BTC-USD,59057.87890625,60706272115.0,60706272115.0,60706272115.0,60706272115.0,60706272115.0
8745,2021-04-06,BTC-USD,58192.359375,66058027988.0,66058027988.0,66058027988.0,66058027988.0,66058027988.0
8746,2021-04-07,BTC-USD,56048.9375,75645303584.0,75645303584.0,75645303584.0,75645303584.0,75645303584.0
8747,2021-04-08,BTC-USD,58323.953125,53053855641.0,53053855641.0,53053855641.0,53053855641.0,53053855641.0
8748,2021-04-09,BTC-USD,58245.00390625,46655208546.0,46655208546.0,46655208546.0,46655208546.0,46655208546.0
8749,2021-04-10,BTC-USD,59793.234375,58238470525.0,58238470525.0,58238470525.0,58238470525.0,58238470525.0
8750,2021-04-11,BTC-USD,60204.96484375,46280252580.0,46280252580.0,46280252580.0,46280252580.0,46280252580.0
8751,2021-04-12,BTC-USD,59893.453125,51828688519.0,51828688519.0,51828688519.0,51828688519.0,51828688519.0
8752,2021-04-13,BTC-USD,63503.45703125,69983454362.0,69983454362.0,69983454362.0,69983454362.0,69983454362.0
8753,2021-04-14,BTC-USD,63109.6953125,77451779687.0,77451779687.0,77451779687.0,77451779687.0,77451779687.0
8754,2021-04-15,BTC-USD,63314.01171875,60954381579.0,60954381579.0,60954381579.0,60954381579.0,60954381579.0
8755,2021-04-16,BTC-USD,61572.7890625,84293007468.0,84293007468.0,84293007468.0,84293007468.0,84293007468.0
8756,2021-04-17,BTC-USD,60683.8203125,66138759198.0,66138759198.0,66138759198.0,66138759198.0,66138759198.0
8757,2021-04-18,BTC-USD,56216.18359375,97468872758.0,97468872758.0,97468872758.0,97468872758.0,97468872758.0
8758,2021-04-19,BTC-USD,55724.265625,65344865159.0,65344865159.0,65344865159.0,65344865159.0,65344865159.0
8759,2021-04-20,BTC-USD,56473.03125,67849323955.0,67849323955.0,67849323955.0,67849323955.0,67849323955.0
8760,2021-04-21,BTC-USD,53906.08984375,54926612466.0,54926612466.0,54926612466.0,54926612466.0,54926612466.0
8761,2021-04-22,BTC-USD,51762.2734375,74798630778.0,74798630778.0,74798630778.0,74798630778.0,74798630778.0
8762,2021-04-23,BTC-USD,51093.65234375,86668667320.0,86668667320.0,86668667320.0,86668667320.0,86668667320.0
8763,2021-04-24,BTC-USD,50050.8671875,49014494781.0,49014494781.0,49014494781.0,49014494781.0,49014494781.0
8764,2021-04-25,BTC-USD,49004.25390625,46117114240.0,46117114240.0,46117114240.0,46117114240.0,46117114240.0
8765,2021-04-26,BTC-USD,54021.75390625,58284039825.0,58284039825.0,58284039825.0,58284039825.0,58284039825.0
8766,2021-04-27,BTC-USD,55033.1171875,49448222757.0,49448222757.0,49448222757.0,49448222757.0,49448222757.0
8767,2021-04-28,BTC-USD,54824.703125,48000572955.0,48000572955.0,48000572955.0,48000572955.0,48000572955.0
8768,2021-04-29,BTC-USD,53555.109375,46088929780.0,46088929780.0,46088929780.0,46088929780.0,46088929780.0
8769,2021-04-30,BTC-USD,57750.17578125,52395931985.0,52395931985.0,52395931985.0,52395931985.0,52395931985.0
8770,2021-05-01,BTC-USD,57828.05078125,42836427360.0,42836427360.0,42836427360.0,42836427360.0,42836427360.0
8771,2021-05-02,BTC-USD,56631.078125,38177405335.0,38177405335.0,38177405335.0,38177405335.0,38177405335.0
8772,2021-05-03,BTC-USD,57200.29296875,51713139031.0,51713139031.0,51713139031.0,51713139031.0,51713139031.0
8773,2021-05-04,BTC-USD,53333.5390625,68564706967.0,68564706967.0,68564706967.0,68564706967.0,68564706967.0
8774,2021-05-05,BTC-USD,57424.0078125,69241316747.0,69241316747.0,69241316747.0,69241316747.0,69241316747.0
8775,2021-05-06,BTC-USD,56396.515625,69523285106.0,69523285106.0,69523285106.0,69523285106.0,69523285106.0
8776,2021-05-07,BTC-USD,57356.40234375,68434023376.0,68434023376.0,68434023376.0,68434023376.0,68434023376.0
8777,2021-05-08,BTC-USD,58803.77734375,65382980634.0,65382980634.0,65382980634.0,65382980634.0,65382980634.0
8778,2021-05-09,BTC-USD,58232.31640625,65906690347.0,65906690347.0,65906690347.0,65906690347.0,65906690347.0
8779,2021-05-10,BTC-USD,55859.796875,71776546298.0,71776546298.0,71776546298.0,71776546298.0,71776546298.0
8780,2021-05-11,BTC-USD,56704.57421875,61308396325.0,61308396325.0,61308396325.0,61308396325.0,61308396325.0
8781,2021-05-12,BTC-USD,49150.53515625,75215403907.0,75215403907.0,75215403907.0,75215403907.0,75215403907.0
8782,2021-05-13,BTC-USD,49716.19140625,96721152926.0,96721152926.0,96721152926.0,96721152926.0,96721152926.0
8783,2021-05-14,BTC-USD,49880.53515625,55737497453.0,55737497453.0,55737497453.0,55737497453.0,55737497453.0
8784,2021-05-15,BTC-USD,46760.1875,59161047474.0,59161047474.0,59161047474.0,59161047474.0,59161047474.0
8785,2021-05-16,BTC-USD,46456.05859375,64047871555.0,64047871555.0,64047871555.0,64047871555.0,64047871555.0
8786,2021-05-17,BTC-USD,43537.51171875,74903638450.0,74903638450.0,74903638450.0,74903638450.0,74903638450.0
8787,2021-05-18,BTC-USD,42909.40234375,56187365084.0,56187365084.0,56187365084.0,56187365084.0,56187365084.0
8788,2021-05-19,BTC-USD,37002.44140625,126358098747.0,126358098747.0,126358098747.0,126358098747.0,126358098747.0
8789,2021-05-20,BTC-USD,40782.73828125,88281943359.0,88281943359.0,88281943359.0,88281943359.0,88281943359.0
8790,2021-05-21,BTC-USD,37304.69140625,82051616861.0,82051616861.0,82051616861.0,82051616861.0,82051616861.0
8791,2021-05-22,BTC-USD,37536.6328125,57377273240.0,57377273240.0,57377273240.0,57377273240.0,57377273240.0
8792,2021-05-23,BTC-USD,34770.58203125,78469274361.0,78469274361.0,78469274361.0,78469274361.0,78469274361.0
8793,2021-05-24,BTC-USD,38705.98046875,67359584098.0,67359584098.0,67359584098.0,67359584098.0,67359584098.0
8794,2021-05-25,BTC-USD,38402.22265625,56211915803.0,56211915803.0,56211915803.0,56211915803.0,56211915803.0
8795,2021-05-26,BTC-USD,39294.19921875,51346735160.0,51346735160.0,51346735160.0,51346735160.0,51346735160.0
8796,2021-05-27,BTC-USD,38436.96875,43210968721.0,43210968721.0,43210968721.0,43210968721.0,43210968721.0
8797,2021-05-28,BTC-USD,35697.60546875,55200191952.0,55200191952.0,55200191952.0,55200191952.0,55200191952.0
8798,2021-05-29,BTC-USD,34616.06640625,45231013335.0,45231013335.0,45231013335.0,45231013335.0,45231013335.0
8799,2021-05-30,BTC-USD,35678.12890625,31646080921.0,31646080921.0,31646080921.0,31646080921.0,31646080921.0
8800,2021-05-31,BTC-USD,37332.85546875,39009847639.0,39009847639.0,39009847639.0,39009847639.0,39009847639.0
8801,2021-06-01,BTC-USD,36684.92578125,34639423297.0,34639423297.0,34639423297.0,34639423297.0,34639423297.0
8802,2021-06-02,BTC-USD,37575.1796875,33070867190.0,33070867190.0,33070867190.0,33070867190.0,33070867190.0
8803,2021-06-03,BTC-USD,39208.765625,35460750427.0,35460750427.0,35460750427.0,35460750427.0,35460750427.0
8804,2021-06-04,BTC-USD,36894.40625,41831090187.0,41831090187.0,41831090187.0,41831090187.0,41831090187.0
8805,2021-06-05,BTC-USD,35551.95703125,35959473399.0,35959473399.0,35959473399.0,35959473399.0,35959473399.0
8806,2021-06-06,BTC-USD,35862.37890625,28913440585.0,28913440585.0,28913440585.0,28913440585.0,28913440585.0
8807,2021-06-07,BTC-USD,33560.70703125,33683936663.0,33683936663.0,33683936663.0,33683936663.0,33683936663.0
8808,2021-06-08,BTC-USD,33472.6328125,49902050442.0,49902050442.0,49902050442.0,49902050442.0,49902050442.0
8809,2021-06-09,BTC-USD,37345.12109375,53972919008.0,53972919008.0,53972919008.0,53972919008.0,53972919008.0
8810,2021-06-10,BTC-USD,36702.59765625,43576032854.0,43576032854.0,43576032854.0,43576032854.0,43576032854.0
8811,2021-06-11,BTC-USD,37334.3984375,38699736985.0,38699736985.0,38699736985.0,38699736985.0,38699736985.0
8812,2021-06-12,BTC-USD,35552.515625,37924228550.0,37924228550.0,37924228550.0,37924228550.0,37924228550.0
8813,2021-06-13,BTC-USD,39097.859375,40669112838.0,40669112838.0,40669112838.0,40669112838.0,40669112838.0
8814,2021-06-14,BTC-USD,40218.4765625,43148914673.0,43148914673.0,43148914673.0,43148914673.0,43148914673.0
8815,2021-06-15,BTC-USD,40406.26953125,46420149185.0,46420149185.0,46420149185.0,46420149185.0,46420149185.0
8816,2021-06-16,BTC-USD,38347.0625,39211635100.0,39211635100.0,39211635100.0,39211635100.0,39211635100.0
8817,2021-06-17,BTC-USD,38053.50390625,37096670047.0,37096670047.0,37096670047.0,37096670047.0,37096670047.0
8818,2021-06-18,BTC-USD,35787.24609375,36200887275.0,36200887275.0,36200887275.0,36200887275.0,36200887275.0
8819,2021-06-19,BTC-USD,35615.87109375,31207279719.0,31207279719.0,31207279719.0,31207279719.0,31207279719.0
8820,2021-06-20,BTC-USD,35698.296875,36664034054.0,36664034054.0,36664034054.0,36664034054.0,36664034054.0
8821,2021-06-21,BTC-USD,31676.693359375,52809038594.0,52809038594.0,52809038594.0,52809038594.0,52809038594.0
8822,2021-06-22,BTC-USD,32505.66015625,58964353058.0,58964353058.0,58964353058.0,58964353058.0,58964353058.0
8823,2021-06-23,BTC-USD,33723.02734375,46317108925.0,46317108925.0,46317108925.0,46317108925.0,46317108925.0
8824,2021-06-24,BTC-USD,34662.4375,33123368116.0,33123368116.0,33123368116.0,33123368116.0,33123368116.0
8825,2021-06-25,BTC-USD,31637.779296875,40230904226.0,40230904226.0,40230904226.0,40230904226.0,40230904226.0
8826,2021-06-26,BTC-USD,32186.27734375,38585385521.0,38585385521.0,38585385521.0,38585385521.0,38585385521.0
8827,2021-06-27,BTC-USD,34649.64453125,35511640894.0,35511640894.0,35511640894.0,35511640894.0,35511640894.0
8828,2021-06-28,BTC-USD,34434.3359375,33892523752.0,33892523752.0,33892523752.0,33892523752.0,33892523752.0
8829,2021-06-29,BTC-USD,35867.77734375,37901460044.0,37901460044.0,37901460044.0,37901460044.0,37901460044.0
8830,2021-06-30,BTC-USD,35040.8359375,34059036099.0,34059036099.0,34059036099.0,34059036099.0,34059036099.0
8831,2021-07-01,BTC-USD,33572.1171875,37838957079.0,37838957079.0,37838957079.0,37838957079.0,37838957079.0
8832,2021-07-02,BTC-USD,33897.046875,38728974942.0,38728974942.0,38728974942.0,38728974942.0,38728974942.0
8833,2021-07-03,BTC-USD,34668.546875,24383958643.0,24383958643.0,24383958643.0,24383958643.0,24383958643.0
8834,2021-07-04,BTC-USD,35287.78125,24924307911.0,24924307911.0,24924307911.0,24924307911.0,24924307911.0
8835,2021-07-05,BTC-USD,33746.00390625,26721554282.0,26721554282.0,26721554282.0,26721554282.0,26721554282.0
8836,2021-07-06,BTC-USD,34235.1953125,26501259870.0,26501259870.0,26501259870.0,26501259870.0,26501259870.0
8837,2021-07-07,BTC-USD,33855.328125,24796027477.0,24796027477.0,24796027477.0,24796027477.0,24796027477.0
8838,2021-07-08,BTC-USD,32877.37109375,29910396946.0,29910396946.0,29910396946.0,29910396946.0,29910396946.0
8839,2021-07-09,BTC-USD,33798.01171875,27436021028.0,27436021028.0,27436021028.0,27436021028.0,27436021028.0
8840,2021-07-10,BTC-USD,33520.51953125,22971873468.0,22971873468.0,22971873468.0,22971873468.0,22971873468.0
8841,2021-07-11,BTC-USD,34240.1875,20108729370.0,20108729370.0,20108729370.0,20108729370.0,20108729370.0
8842,2021-07-12,BTC-USD,33155.84765625,24321499537.0,24321499537.0,24321499537.0,24321499537.0,24321499537.0
8843,2021-07-13,BTC-USD,32702.025390625,19120856669.0,19120856669.0,19120856669.0,19120856669.0,19120856669.0
8844,2021-07-14,BTC-USD,32822.34765625,21376531210.0,21376531210.0,21376531210.0,21376531210.0,21376531210.0
8845,2021-07-15,BTC-USD,31780.73046875,21300524237.0,21300524237.0,21300524237.0,21300524237.0,21300524237.0
8846,2021-07-16,BTC-USD,31421.5390625,23699476918.0,23699476918.0,23699476918.0,23699476918.0,23699476918.0
8847,2021-07-17,BTC-USD,31533.068359375,18895018942.0,18895018942.0,18895018942.0,18895018942.0,18895018942.0
8848,2021-07-18,BTC-USD,31796.810546875,18787986667.0,18787986667.0,18787986667.0,18787986667.0,18787986667.0
8849,2021-07-19,BTC-USD,30817.83203125,20434789545.0,20434789545.0,20434789545.0,20434789545.0,20434789545.0
8850,2021-07-20,BTC-USD,29807.34765625,23148267245.0,23148267245.0,23148267245.0,23148267245.0,23148267245.0
8851,2021-07-21,BTC-USD,32110.693359375,28203024559.0,28203024559.0,28203024559.0,28203024559.0,28203024559.0
8852,2021-07-22,BTC-USD,32313.10546875,19555230518.0,19555230518.0,19555230518.0,19555230518.0,19555230518.0
8853,2021-07-23,BTC-USD,33581.55078125,22552046192.0,22552046192.0,22552046192.0,22552046192.0,22552046192.0
8854,2021-07-24,BTC-USD,34292.4453125,21664706865.0,21664706865.0,21664706865.0,21664706865.0,21664706865.0
8855,2021-07-25,BTC-USD,35350.1875,20856685287.0,20856685287.0,20856685287.0,20856685287.0,20856685287.0
8856,2021-07-26,BTC-USD,37337.53515625,51022126212.0,51022126212.0,51022126212.0,51022126212.0,51022126212.0
8857,2021-07-27,BTC-USD,39406.94140625,35097370560.0,35097370560.0,35097370560.0,35097370560.0,35097370560.0
8858,2021-07-28,BTC-USD,39995.90625,38702404695.0,38702404695.0,38702404695.0,38702404695.0,38702404695.0
8859,2021-07-29,BTC-USD,40008.421875,27167146027.0,27167146027.0,27167146027.0,27167146027.0,27167146027.0
8860,2021-07-30,BTC-USD,42235.546875,33072782960.0,33072782960.0,33072782960.0,33072782960.0,33072782960.0
8861,2021-07-31,BTC-USD,41626.1953125,25802845343.0,25802845343.0,25802845343.0,25802845343.0,25802845343.0
8862,2021-08-01,BTC-USD,39974.89453125,26688438115.0,26688438115.0,26688438115.0,26688438115.0,26688438115.0
8863,2021-08-02,BTC-USD,39201.9453125,25595265436.0,25595265436.0,25595265436.0,25595265436.0,25595265436.0
8864,2021-08-03,BTC-USD,38152.98046875,26189830450.0,26189830450.0,26189830450.0,26189830450.0,26189830450.0
8865,2021-08-04,BTC-USD,39747.50390625,25372562724.0,25372562724.0,25372562724.0,25372562724.0,25372562724.0
8866,2021-08-05,BTC-USD,40869.5546875,35185031017.0,35185031017.0,35185031017.0,35185031017.0,35185031017.0
8867,2021-08-06,BTC-USD,42816.5,38226483046.0,38226483046.0,38226483046.0,38226483046.0,38226483046.0
8868,2021-08-07,BTC-USD,44555.80078125,40030862141.0,40030862141.0,40030862141.0,40030862141.0,40030862141.0
8869,2021-08-08,BTC-USD,43798.1171875,36302664750.0,36302664750.0,36302664750.0,36302664750.0,36302664750.0
8870,2021-08-09,BTC-USD,46365.40234375,38734079049.0,38734079049.0,38734079049.0,38734079049.0,38734079049.0
8871,2021-08-10,BTC-USD,45585.03125,33546019517.0,33546019517.0,33546019517.0,33546019517.0,33546019517.0
8872,2021-08-11,BTC-USD,45593.63671875,34319709073.0,34319709073.0,34319709073.0,34319709073.0,34319709073.0
8873,2021-08-12,BTC-USD,44428.2890625,33723620826.0,33723620826.0,33723620826.0,33723620826.0,33723620826.0
8874,2021-08-13,BTC-USD,47793.3203125,31744259539.0,31744259539.0,31744259539.0,31744259539.0,31744259539.0
8875,2021-08-14,BTC-USD,47096.9453125,31211354442.0,31211354442.0,31211354442.0,31211354442.0,31211354442.0
8876,2021-08-15,BTC-USD,47047.00390625,30988958446.0,30988958446.0,30988958446.0,30988958446.0,30988958446.0
8877,2021-08-16,BTC-USD,46004.484375,32776876610.0,32776876610.0,32776876610.0,32776876610.0,32776876610.0
8878,2021-08-17,BTC-USD,44695.359375,33451362600.0,33451362600.0,33451362600.0,33451362600.0,33451362600.0
8879,2021-08-18,BTC-USD,44801.1875,32194123075.0,32194123075.0,32194123075.0,32194123075.0,32194123075.0
8880,2021-08-19,BTC-USD,46717.578125,37204312299.0,37204312299.0,37204312299.0,37204312299.0,37204312299.0
8881,2021-08-20,BTC-USD,49339.17578125,34706867452.0,34706867452.0,34706867452.0,34706867452.0,34706867452.0
8882,2021-08-21,BTC-USD,48905.4921875,40585205312.0,40585205312.0,40585205312.0,40585205312.0,40585205312.0
8883,2021-08-22,BTC-USD,49321.65234375,25370975378.0,25370975378.0,25370975378.0,25370975378.0,25370975378.0
8884,2021-08-23,BTC-USD,49546.1484375,34305053719.0,34305053719.0,34305053719.0,34305053719.0,34305053719.0
8885,2021-08-24,BTC-USD,47706.1171875,35361168834.0,35361168834.0,35361168834.0,35361168834.0,35361168834.0
8886,2021-08-25,BTC-USD,48960.7890625,32646349931.0,32646349931.0,32646349931.0,32646349931.0,32646349931.0
8887,2021-08-26,BTC-USD,46942.21875,32666549568.0,32666549568.0,32666549568.0,32666549568.0,32666549568.0
8888,2021-08-27,BTC-USD,49058.66796875,34511076995.0,34511076995.0,34511076995.0,34511076995.0,34511076995.0
8889,2021-08-28,BTC-USD,48902.40234375,28568103401.0,28568103401.0,28568103401.0,28568103401.0,28568103401.0
8890,2021-08-29,BTC-USD,48829.83203125,25889650240.0,25889650240.0,25889650240.0,25889650240.0,25889650240.0
8891,2021-08-30,BTC-USD,47054.984375,31847007016.0,31847007016.0,31847007016.0,31847007016.0,31847007016.0
8892,2021-08-31,BTC-USD,47166.6875,34730363427.0,34730363427.0,34730363427.0,34730363427.0,34730363427.0
8893,2021-09-01,BTC-USD,48847.02734375,39139399125.0,39139399125.0,39139399125.0,39139399125.0,39139399125.0
8894,2021-09-02,BTC-USD,49327.72265625,39508070319.0,39508070319.0,39508070319.0,39508070319.0,39508070319.0
8895,2021-09-03,BTC-USD,50025.375,43206179619.0,43206179619.0,43206179619.0,43206179619.0,43206179619.0
8896,2021-09-04,BTC-USD,49944.625,37471327794.0,37471327794.0,37471327794.0,37471327794.0,37471327794.0
